sku,produto,fornecedor,custo,estoque,revisado_65,anterior,fila,etapa,identidade,conflito,economia,demanda,preco_competitivo,preco_piso,preco_alvo,break_even,margem_competitiva_pct,contribuicao,tributo_pct,tributo_status,recuperado_piso_10,motivos,avisos,revisao_identidade_previa,recomendacao,fonte,avaliado_em
VTK020031,"Moldura 2 Din Fiamon Vectra Gt 2005 A 2011, Meriva 2003 A 2011, Corsa 2002 A 2011 Montana 2003 A 2011",Evolusom Comercial Ltda,21.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SINAL_INDIRETO,34.37,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK020031.json,2026-09-05T15:16:37.457Z
VTK012803,Painel Ac Nbr 10a 5 Metros Pac 410-5 Wireconex,BKR 1 Comercio e Importação Ltda,182.66,2,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SINAL_INDIRETO,269.87,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK012803.json,2026-09-05T15:16:37.457Z
VTK003233,"Pilha Recarregável 1,2V AA 2550mAh Eneloop Pro (C/2 Pilhas) Panasonic - CAR / 2",BKR 1 Comercio e Importação Ltda,75.11,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012014,Conector Para Cabo Fêmea P/ac - Corpo Azul Wc 3 Fca Wireconex 02 Unidades,BKR 1 Comercio e Importação Ltda,40,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012016,Kit Conectores Xlr 1003 1013 20un (10 Machos/10 Femeas) Wireconex,BKR 1 Comercio e Importação Ltda,129.9,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012018,Kit Conector Xlr Macho Wc 1013 (10un) Wireconex,BKR 1 Comercio e Importação Ltda,69.9,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012022,Conector Combo Xlr Fêmea Painel 3p Wc 330 Wireconex 04 Unidades,BKR 1 Comercio e Importação Ltda,64,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012039,Kit Conector Xlr Macho Wc 1013 (10un) Wireconex,BKR 1 Comercio e Importação Ltda,69.9,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012040,Kit Conectores Xlr 1003 1013 20un (10 Machos/10 Femeas) Wireconex,BKR 1 Comercio e Importação Ltda,129.9,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012090,Pilha Aaa Alcalina Cartela Com 2 Unidades Flex,BKR 1 Comercio e Importação Ltda,3.5,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,11.08,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK012090.json,2026-09-05T15:16:37.457Z
VTK012093,Pilha Aa Alcalina Cartela Com 4 Unidades Flex,BKR 1 Comercio e Importação Ltda,6.6,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,16.17,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK012093.json,2026-09-05T15:16:37.457Z
VTK025996,Controle Compatível Novo Px32 4 B Direct,BKR 1 Comercio e Importação Ltda,24.5,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK025997,Controle Compatível Pxn52 4 B Direct,BKR 1 Comercio e Importação Ltda,24.5,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK025998,Capa Chave Canivete Compatível Gm 2 B Cruze 2012 A 2018,BKR 1 Comercio e Importação Ltda,19.32,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK025999,Encordoamento Guitarra Elétrica 009 Aço Níquel Sx,BKR 1 Comercio e Importação Ltda,15,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK026000,Encordoamento Violão Aço 010 Light Sx,BKR 1 Comercio e Importação Ltda,20,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,37.1,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK026000.json,2026-09-05T15:16:37.457Z
VTK026109,Pilha Alcalina Aaa Palito 02 Unidades Taschibra,BKR 1 Comercio e Importação Ltda,2.95,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK026110,Pilha Alcalina Aa 02 Unidades Taschibra,BKR 1 Comercio e Importação Ltda,3.59,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK026112,Pilha Comum Aaa Palito 04 Unidades Taschibra,BKR 1 Comercio e Importação Ltda,2.72,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK026113,Pilha Comum Aa 04 Unidades Taschibra,BKR 1 Comercio e Importação Ltda,3.59,100,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012031,Pilha Recarregável Eco Aaa2 Rayovac Com 02 Unidades,BKR 1 Comercio e Importação Ltda,20,95,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,27.83,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK012031.json,2026-09-05T15:16:37.457Z
VTK012147,Bateria Botão Lr41 Cartela Com 14 Unidades Flex,BKR 1 Comercio e Importação Ltda,5.5,80,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,13.35,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK012147.json,2026-09-05T15:16:37.457Z
VTK026114,Pilha Alcalina Aaa Palito 08 Unidades Taschibra,BKR 1 Comercio e Importação Ltda,10.69,80,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK026115,Pilha Alcalina Aa 08 Unidades Taschibra,BKR 1 Comercio e Importação Ltda,13.25,80,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012152,Kit 02 Bornes Vermelhos Para Alto Falante Wc 1159 Wireconex,BKR 1 Comercio e Importação Ltda,14,75,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,29.82,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK012152.json,2026-09-05T15:16:37.457Z
VTK001571,Encordoamento Para Viola Tensão Leve São Gonçalo,BKR 1 Comercio e Importação Ltda,25.04,72,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,36.1,,,,,,8.279935224,estimated,FALSE,COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK001571.json,2026-09-05T15:16:37.457Z
VTK026002,Capa Chave Canivete Compatível Gm 3 B Cruze 2012 A 2018,BKR 1 Comercio e Importação Ltda,19.32,67,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012355,Pilha Auditiva Rayovac E. Adv Act Tam675 Cart 6 Sm-60,BKR 1 Comercio e Importação Ltda,21.2,63,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,19.9,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK012355.json,2026-09-05T15:16:37.457Z
VTK012148,Adaptador Rca Fêmea P/xlr 3p Fêmea Niq. Wc 244 Ad 02 Unidades Wireconex,BKR 1 Comercio e Importação Ltda,19,60,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK012176,Correia Standard - 5 Cm Fita Cce (cinto De Segurana),BKR 1 Comercio e Importação Ltda,12,60,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK026117,Pilha Alcalina Aaa Palito Multiblister 12 Unidades Taschibra,BKR 1 Comercio e Importação Ltda,18.49,60,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK026118,Pilha Alcalina Aa Multiblister 12 Unidades Taschibra,BKR 1 Comercio e Importação Ltda,22.49,60,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK000084,Par de Caixa Som Ambiente JBL C321B 30W Branca - PAR / 2,Evolusom Comercial Ltda,643.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,522,,,,,,8.279935224,estimated,FALSE,COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK000084.json,2026-09-05T15:16:37.457Z
VTK000091,"Patch Cord CAT.5e CMX 1,5m T568A U/UTP Azul Furukawa Sohoplus",Evolusom Comercial Ltda,14.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,25.99,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK000091.json,2026-09-05T15:16:37.457Z
VTK000108,"Arandela 6"" JBL 6CO2R Ambientare Coaxial 25W RMS Redonda Branca - PAR / 2",Evolusom Comercial Ltda,421.5,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,298.76,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK000108.json,2026-09-05T15:16:37.457Z
VTK000291,Antena Interna TV Digital HDTV DTV-100P Aquário,Evolusom Comercial Ltda,18.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK000549,Antena Interna Invisível DTV-300 Aquário,Evolusom Comercial Ltda,16.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK002141,Pedestal Girafa Para Microfone PMG-10 Preto Saty,BKR 1 Comercio e Importação Ltda,79.46,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,84.6,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK002141.json,2026-09-05T15:16:37.457Z
VTK002325,Mini Conversor e Gravador Digital DTV-4000S Preto Aquário,Evolusom Comercial Ltda,74.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK002467,Adaptador P2 ST Para P10 ST Vermelho Santo Angelo,Evolusom Comercial Ltda,15.5,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,24.64,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK002467.json,2026-09-05T15:16:37.457Z
VTK002718,"Extensão Tripla 2 X 0,75 X 3,0M Branca Megatron",Evolusom Comercial Ltda,11.5,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,19.99,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK002718.json,2026-09-05T15:16:37.457Z
VTK003954,Aparador de Pelos Agratto VIZZO AP-03 7 em 1 Preto Bivolt,Evolusom Comercial Ltda,91.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,95.9,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK003954.json,2026-09-05T15:16:37.457Z
VTK004463,"Alicate Mini Bico Universal 5"" Brasfort",Evolusom Comercial Ltda,10.8,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,30.26,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK004463.json,2026-09-05T15:16:37.457Z
VTK004933,Fone de Ouvido AKG K21 Preto,Evolusom Comercial Ltda,99.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,136.5,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK004933.json,2026-09-05T15:16:37.457Z
VTK005002,Arandela Redonda JBL 6CO3R+ 140w Branca - PAR / 2,Evolusom Comercial Ltda,449.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,554.99,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,,,Completar fontes e vínculos,mercado/VTK005002.json,2026-09-05T15:16:37.457Z
VTK005772,Cabo HDMI 2.1 8k 3m Nylon Preto Storm,Evolusom Comercial Ltda,36.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,65.09,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK005772.json,2026-09-05T15:16:37.457Z
VTK006071,Patch Cord Cat6 10m Branco PlusCable,Evolusom Comercial Ltda,19.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK017158,"Cabo Extensão De Antena Permak 4,80 Metros",Evolusom Comercial Ltda,26.9,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK017158.json,2026-09-05T15:16:37.457Z
VTK017160,Centralina Positron Sw-276ft Palio/idea/punto,Evolusom Comercial Ltda,26.99,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK017160.json,2026-09-05T15:16:37.457Z
VTK017161,Protetor De Carter Dhf Dhf-2012 Novo Uno Modelo 2011 Tradicional,Evolusom Comercial Ltda,30.82,50,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK017161.json,2026-09-05T15:16:37.457Z
