sku,pricing_group_id,origin_ml_item_id,ml_item_ids,previous_price,applied_price,http_status,confirmed_at,observed_prices,warnings
VTK012747,VTK012747|MLB7111707868,MLB7111707868,"[""MLB7111707868""]",71,67.1,"{""MLB7111707868"":200}",2026-09-05T01:11:42.487Z,"{""MLB7111707868"":67.1}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK019071,VTK019071|MLB7332777766,MLB7332777766,"[""MLB7332777766""]",107.41,101.23,"{""MLB7332777766"":200}",2026-09-05T01:11:43.203Z,"{""MLB7332777766"":101.23}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017945,VTK017945|MLB21551509,MLB4937479947,"[""MLB4981702571"",""MLB4937479947""]",78.9,74.67,"{""MLB4937479947"":200,""MLB4981702571"":200}",2026-09-05T01:11:46.574Z,"{""MLB4981702571"":74.67,""MLB4937479947"":74.67}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK002336,VTK002336|MLB4857530991,MLB4857530991,"[""MLB4857530991""]",126.44,116.68,"{""MLB4857530991"":200}",2026-09-05T01:11:47.317Z,"{""MLB4857530991"":116.68}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018513,VTK018513|MLB7285499326,MLB7285499326,"[""MLB7285499326""]",107.7,101.72,"{""MLB7285499326"":200}",2026-09-05T01:11:48.024Z,"{""MLB7285499326"":101.72}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017331,VTK017331|MLB7332784730,MLB7332784730,"[""MLB7332784730""]",123.53,113.69,"{""MLB7332784730"":200}",2026-09-05T01:11:48.665Z,"{""MLB7332784730"":113.69}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK009697,VTK009697|MLB4907843137,MLB4907843137,"[""MLB4907843137""]",101,92.63,"{""MLB4907843137"":200}",2026-09-05T01:11:49.353Z,"{""MLB4907843137"":92.63}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018183,VTK018183|MLB7332099078,MLB7332099078,"[""MLB7332099078""]",100.19,90.45,"{""MLB7332099078"":200}",2026-09-05T01:11:50.074Z,"{""MLB7332099078"":90.45}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018622,VTK018622|MLB7332775850,MLB7332775850,"[""MLB7332775850""]",100.19,90.45,"{""MLB7332775850"":200}",2026-09-05T01:11:50.840Z,"{""MLB7332775850"":90.45}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK019068,VTK019068|MLB7332777742,MLB7332777742,"[""MLB7332777742""]",100.19,90.45,"{""MLB7332777742"":200}",2026-09-05T01:11:51.606Z,"{""MLB7332777742"":90.45}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012791,VTK012791|MLB7111707566,MLB7111707566,"[""MLB7111707566""]",73,69.33,"{""MLB7111707566"":200}",2026-09-05T01:11:52.335Z,"{""MLB7111707566"":69.33}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012202,VTK012202|MLB38354413,MLB7111661784,"[""MLB7111661784"",""MLB7400501212""]",78.9,74.85,"{""MLB7111661784"":200,""MLB7400501212"":200}",2026-09-05T01:12:33.979Z,"{""MLB7111661784"":74.85,""MLB7400501212"":74.85}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000213,VTK000213|MLB33654106,MLB4857637265,"[""MLB4857637265"",""MLB7149337698""]",35.74,34.08,"{""MLB4857637265"":200,""MLB7149337698"":200}",2026-09-05T01:12:37.618Z,"{""MLB4857637265"":34.08,""MLB7149337698"":34.08}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK002090,VTK002090|MLB7111650240,MLB7111650240,"[""MLB7111650240""]",94.9,90.44,"{""MLB7111650240"":200}",2026-09-05T01:12:38.261Z,"{""MLB7111650240"":90.44}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012816,VTK012816|MLB7111657598,MLB7111657598,"[""MLB7111657598""]",132.1,125.58,"{""MLB7111657598"":200}",2026-09-05T01:12:38.926Z,"{""MLB7111657598"":125.58}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012725,VTK012725|MLB7111661750,MLB7111661750,"[""MLB7111661750""]",78.9,75.27,"{""MLB7111661750"":200}",2026-09-05T01:12:39.647Z,"{""MLB7111661750"":75.27}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK005540,VTK005540|MLB36024781,MLB4857542091,"[""MLB4880632595"",""MLB4857542091""]",133.77,127.59,"{""MLB4857542091"":200,""MLB4880632595"":200}",2026-09-05T01:12:42.908Z,"{""MLB4880632595"":127.59,""MLB4857542091"":127.59}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017644,VTK017644|MLB7332095634,MLB7332095634,"[""MLB7332095634""]",109.18,104.33,"{""MLB7332095634"":200}",2026-09-05T01:12:43.535Z,"{""MLB7332095634"":104.33}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018738,VTK018738|MLB7332776462,MLB7332776462,"[""MLB7332776462""]",109.18,104.33,"{""MLB7332776462"":200}",2026-09-05T01:12:44.142Z,"{""MLB7332776462"":104.33}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018764,VTK018764|MLB7332789328,MLB7332789328,"[""MLB7332789328""]",109.18,104.33,"{""MLB7332789328"":200}",2026-09-05T01:12:44.767Z,"{""MLB7332789328"":104.33}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
